Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/uto-hawaiian-absenceofcousinmarriage.preference.bttrees
Data File Name:                  ./data/uto-hawaiian-absenceofcousinmarriage.preference.btdata
Log File Name:                   ./output/uto-hawaiian-absenceofcousinmarriage.preference-dep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            4064017
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/uto-hawaiian-absenceofcousinmarriage.preference-dep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.263158,0.000000,0.684211,0.052632)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.104381
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       19
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
21000	-13.295380	666	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	13.842792	13.842792	13.842792	13.842792	13.842792	13.842792	0.000000	0.000000	0.999976	0.000024	
22000	-14.234248	821	1	2	'0 Z 0 0 0 0 0 Z 	D	9.525010	0.000000	9.525010	9.525010	9.525010	9.525010	9.525010	0.000000	0.000000	0.000000	1.000000	0.000000	
23000	-14.111085	598	1	1	'0 0 0 0 0 0 Z 0 	D	12.265107	12.265107	12.265107	12.265107	12.265107	12.265107	0.000000	12.265107	0.005826	0.000000	0.994159	0.000014	
24000	-13.262167	126	1	4	'0 Z Z Z 0 0 Z 0 	D	17.437013	0.000000	0.000000	0.000000	17.437013	17.437013	0.000000	17.437013	0.000000	0.000000	0.999986	0.000014	
25000	-12.343375	311	1	4	'Z 0 Z 0 0 0 Z Z 	D	0.000000	11.917428	0.000000	11.917428	11.917428	11.917428	0.000000	0.000000	0.022543	0.000000	0.977457	0.000000	
26000	-13.231664	959	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	14.811684	14.811684	14.811684	14.811684	14.811684	14.811684	0.000000	0.000000	0.999992	0.000008	
27000	-13.848929	406	1	5	'Z 0 Z Z 0 0 Z Z 	D	0.000000	9.144665	0.000000	0.000000	9.144665	9.144665	0.000000	0.000000	0.000143	0.000000	0.999857	0.000000	
28000	-13.395668	724	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	23.299021	0.000000	0.000000	23.299021	23.299021	23.299021	23.299021	0.004503	0.000000	0.995474	0.000023	
29000	-12.475177	347	1	4	'Z Z Z 0 0 0 Z 0 	D	0.000000	0.000000	0.000000	21.892402	21.892402	21.892402	0.000000	21.892402	0.000000	0.000000	0.999979	0.000021	
30000	-14.169388	895	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	9.356051	9.356051	9.356051	9.356051	9.356051	9.356051	0.000000	0.000465	0.000000	0.999535	0.000000	
31000	-14.260048	490	1	3	'0 0 0 Z 0 0 Z Z 	D	13.490050	13.490050	13.490050	0.000000	13.490050	13.490050	0.000000	0.000000	0.008410	0.000000	0.991590	0.000000	
32000	-13.080865	190	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	37.555455	0.000000	0.000000	37.555455	37.555455	37.555455	37.555455	0.027834	0.000000	0.972012	0.000154	
33000	-13.565376	586	1	1	'0 0 0 0 0 0 Z 0 	D	18.234433	18.234433	18.234433	18.234433	18.234433	18.234433	0.000000	18.234433	0.003961	0.000000	0.996017	0.000022	
34000	-14.802156	888	1	1	'0 0 0 0 0 0 Z 0 	D	10.440259	10.440259	10.440259	10.440259	10.440259	10.440259	0.000000	10.440259	0.005889	0.000000	0.994103	0.000007	
35000	-13.383611	634	1	3	'Z 0 0 0 0 0 Z Z 	D	0.000000	16.167931	16.167931	16.167931	16.167931	16.167931	0.000000	0.000000	0.019888	0.000000	0.980112	0.000000	
36000	-12.698264	22	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	25.721264	0.000000	0.000000	25.721264	25.721264	25.721264	25.721264	0.014886	0.000000	0.985094	0.000020	
37000	-13.038807	654	1	4	'Z Z Z 0 0 0 Z 0 	D	0.000000	0.000000	0.000000	14.841030	14.841030	14.841030	0.000000	14.841030	0.000000	0.000000	0.999997	0.000003	
38000	-14.621141	706	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	10.841719	10.841719	10.841719	10.841719	10.841719	0.000000	0.000000	0.999989	0.000011	
39000	-12.975430	196	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	22.964487	0.000000	0.000000	22.964487	22.964487	22.964487	0.000000	0.047599	0.000000	0.952401	0.000000	
40000	-13.885586	707	1	0	'0 0 0 0 0 0 0 0 	I	30.072829	30.072829	30.072829	30.072829	30.072829	30.072829	30.072829	30.072829	0.000141	0.000000	0.999838	0.000021	
41000	-13.694322	325	1	2	'0 0 0 Z 0 0 Z 0 	D	25.777808	25.777808	25.777808	0.000000	25.777808	25.777808	0.000000	25.777808	0.021701	0.000000	0.978237	0.000061	
42000	-15.273444	569	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	9.300929	9.300929	9.300929	9.300929	9.300929	9.300929	9.300929	0.004929	0.000000	0.995060	0.000010	
43000	-13.007897	685	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	10.975149	10.975149	10.975149	10.975149	10.975149	10.975149	0.000000	0.000000	0.999993	0.000007	
44000	-15.360812	262	1	1	'0 0 0 0 0 0 Z 0 	D	8.459008	8.459008	8.459008	8.459008	8.459008	8.459008	0.000000	8.459008	0.014643	0.000000	0.985351	0.000005	
45000	-12.578621	746	1	3	'Z Z 0 0 0 0 Z 0 	D	0.000000	0.000000	13.483503	13.483503	13.483503	13.483503	0.000000	13.483503	0.000000	0.000000	0.999984	0.000016	
46000	-13.414644	148	1	1	'0 0 Z 0 0 0 0 0 	D	17.189256	17.189256	0.000000	17.189256	17.189256	17.189256	17.189256	17.189256	0.008266	0.000000	0.991721	0.000013	
47000	-14.254541	277	1	2	'0 Z 0 0 0 0 Z 0 	D	29.217526	0.000000	29.217526	29.217526	29.217526	29.217526	0.000000	29.217526	0.000000	0.000000	0.999959	0.000041	
48000	-12.604692	625	1	3	'Z Z 0 0 0 0 Z 0 	D	0.000000	0.000000	36.156238	36.156238	36.156238	36.156238	0.000000	36.156238	0.000000	0.000000	0.999859	0.000141	
49000	-15.100897	33	1	2	'0 0 0 Z 0 0 Z 0 	D	11.525357	11.525357	11.525357	0.000000	11.525357	11.525357	0.000000	11.525357	0.005156	0.000000	0.994835	0.000009	
50000	-13.574279	37	1	1	'0 Z 0 0 0 0 0 0 	D	13.569226	0.000000	13.569226	13.569226	13.569226	13.569226	13.569226	13.569226	0.000000	0.000000	0.999988	0.000012	
51000	-13.043911	127	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	33.067542	0.000000	33.067542	33.067542	33.067542	33.067542	33.067542	0.015844	0.000000	0.984070	0.000086	
52000	-12.981047	300	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	13.473324	13.473324	13.473324	13.473324	13.473324	13.473324	0.000000	0.000000	0.999981	0.000019	
53000	-14.743895	189	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	7.688639	7.688639	7.688639	7.688639	7.688639	7.688639	0.000000	0.000000	0.999997	0.000003	
54000	-13.450745	981	1	1	'0 0 0 0 0 0 Z 0 	D	16.846615	16.846615	16.846615	16.846615	16.846615	16.846615	0.000000	16.846615	0.020380	0.000000	0.979596	0.000023	
55000	-12.735664	740	1	3	'Z Z 0 0 0 0 Z 0 	D	0.000000	0.000000	23.460438	23.460438	23.460438	23.460438	0.000000	23.460438	0.000000	0.000000	0.999932	0.000068	
56000	-12.703917	581	1	3	'Z 0 0 0 0 0 Z Z 	D	0.000000	23.514653	23.514653	23.514653	23.514653	23.514653	0.000000	0.000000	0.032901	0.000000	0.967099	0.000000	
57000	-13.524851	750	1	4	'Z 0 Z 0 0 0 Z Z 	D	0.000000	29.749422	0.000000	29.749422	29.749422	29.749422	0.000000	0.000000	0.019647	0.000000	0.980353	0.000000	
58000	-13.934109	543	1	1	'0 0 0 0 0 0 0 Z 	D	26.807987	26.807987	26.807987	26.807987	26.807987	26.807987	26.807987	0.000000	0.010485	0.000000	0.989515	0.000000	
59000	-13.809345	380	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	12.696074	0.000000	12.696074	12.696074	12.696074	12.696074	12.696074	0.005835	0.000000	0.994140	0.000025	
60000	-13.438703	67	1	4	'Z Z Z 0 0 0 Z 0 	D	0.000000	0.000000	0.000000	12.599046	12.599046	12.599046	0.000000	12.599046	0.000000	0.000000	0.999986	0.000014	
61000	-15.120570	383	1	2	'Z 0 0 0 0 0 Z 0 	D	0.000000	7.018111	7.018111	7.018111	7.018111	7.018111	0.000000	7.018111	0.006421	0.000000	0.993578	0.000001	
62000	-13.539524	154	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	11.816478	0.000000	0.000000	11.816478	11.816478	11.816478	11.816478	0.003171	0.000000	0.996819	0.000011	
63000	-15.336994	475	1	2	'0 0 Z Z 0 0 0 0 	D	6.457774	6.457774	0.000000	0.000000	6.457774	6.457774	6.457774	6.457774	0.000050	0.000000	0.999950	0.000000	
64000	-12.728893	903	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	37.024222	0.000000	0.000000	37.024222	37.024222	37.024222	0.000000	0.030373	0.000000	0.969627	0.000000	
65000	-14.338793	818	1	3	'0 0 Z Z 0 0 Z 0 	D	15.966030	15.966030	0.000000	0.000000	15.966030	15.966030	0.000000	15.966030	0.027734	0.000000	0.972237	0.000029	
66000	-13.271751	340	1	2	'0 0 Z Z 0 0 0 0 	D	26.745312	26.745312	0.000000	0.000000	26.745312	26.745312	26.745312	26.745312	0.006849	0.000000	0.993116	0.000035	
67000	-13.077172	1	2	2	'1 0 1 Z 1 1 Z 0 	D	57.399446	5.150850	57.399446	0.000000	57.399446	57.399446	0.000000	5.150850	0.000088	0.000000	0.999910	0.000003	
68000	-12.872119	489	1	2	'0 0 Z Z 0 0 0 0 	D	17.719226	17.719226	0.000000	0.000000	17.719226	17.719226	17.719226	17.719226	0.001581	0.000000	0.998415	0.000004	
69000	-13.614850	452	1	2	'0 Z 0 0 0 0 0 Z 	D	15.960567	0.000000	15.960567	15.960567	15.960567	15.960567	15.960567	0.000000	0.000000	0.000000	1.000000	0.000000	
70000	-12.669901	234	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	15.574087	15.574087	15.574087	15.574087	15.574087	0.000000	0.000000	0.000000	1.000000	0.000000	
71000	-13.352482	66	1	4	'Z 0 Z 0 0 0 Z Z 	D	0.000000	38.004259	0.000000	38.004259	38.004259	38.004259	0.000000	0.000000	0.037266	0.000000	0.962734	0.000000	
72000	-13.953194	235	1	2	'0 Z 0 0 0 0 0 Z 	D	10.533857	0.000000	10.533857	10.533857	10.533857	10.533857	10.533857	0.000000	0.000000	0.000000	1.000000	0.000000	
73000	-15.674020	559	1	3	'Z 0 0 0 0 0 Z Z 	D	0.000000	7.216611	7.216611	7.216611	7.216611	7.216611	0.000000	0.000000	0.004423	0.000000	0.995577	0.000000	
74000	-13.755919	33	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	24.851081	24.851081	24.851081	24.851081	24.851081	0.000000	0.000000	0.000000	1.000000	0.000000	
75000	-14.221356	494	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	8.958215	8.958215	8.958215	8.958215	8.958215	0.000000	0.000000	0.000000	1.000000	0.000000	
76000	-15.590753	899	1	5	'Z 0 Z Z 0 0 Z Z 	D	0.000000	4.607849	0.000000	0.000000	4.607849	4.607849	0.000000	0.000000	0.005717	0.000000	0.994283	0.000000	
77000	-14.713098	23	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	17.082230	17.082230	17.082230	17.082230	17.082230	17.082230	0.000000	0.000000	0.999971	0.000029	
78000	-13.532708	648	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	31.657525	0.000000	0.000000	31.657525	31.657525	31.657525	31.657525	0.052141	0.000000	0.947850	0.000010	
79000	-14.490041	948	1	2	'0 Z 0 0 0 0 Z 0 	D	9.066202	0.000000	9.066202	9.066202	9.066202	9.066202	0.000000	9.066202	0.000000	0.000000	0.999989	0.000011	
80000	-13.487385	460	1	5	'Z 0 Z Z 0 0 Z Z 	D	0.000000	15.854831	0.000000	0.000000	15.854831	15.854831	0.000000	0.000000	0.008324	0.000000	0.991676	0.000000	
81000	-11.865900	1	1	3	'0 Z 0 0 0 0 Z Z 	D	24.808656	0.000000	24.808656	24.808656	24.808656	24.808656	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
82000	-13.581558	982	1	1	'0 0 0 0 0 0 Z 0 	D	13.629989	13.629989	13.629989	13.629989	13.629989	13.629989	0.000000	13.629989	0.004234	0.000000	0.995755	0.000011	
83000	-12.633489	87	1	3	'0 Z 0 0 0 0 Z Z 	D	28.236536	0.000000	28.236536	28.236536	28.236536	28.236536	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
84000	-12.561315	62	1	2	'0 Z 0 0 0 0 Z 0 	D	18.371988	0.000000	18.371988	18.371988	18.371988	18.371988	0.000000	18.371988	0.000000	0.000000	0.999986	0.000014	
85000	-13.393806	592	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	39.745628	39.745628	39.745628	39.745628	39.745628	0.000000	0.000000	0.000000	1.000000	0.000000	
86000	-15.240096	398	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	5.429346	0.000000	0.000000	5.429346	5.429346	5.429346	0.000000	0.003595	0.000000	0.996405	0.000000	
87000	-16.337793	857	1	2	'0 Z 0 0 0 0 0 Z 	D	5.198398	0.000000	5.198398	5.198398	5.198398	5.198398	5.198398	0.000000	0.000000	0.000000	1.000000	0.000000	
88000	-12.928268	19	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	22.180894	22.180894	22.180894	22.180894	22.180894	22.180894	0.000000	0.000000	0.999937	0.000063	
89000	-14.341416	850	1	1	'0 Z 0 0 0 0 0 0 	D	10.069348	0.000000	10.069348	10.069348	10.069348	10.069348	10.069348	10.069348	0.000000	0.000000	0.999994	0.000006	
90000	-14.397251	602	1	3	'Z Z 0 0 0 0 Z 0 	D	0.000000	0.000000	7.281345	7.281345	7.281345	7.281345	0.000000	7.281345	0.000000	0.000000	0.999986	0.000014	
91000	-15.777077	765	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	7.744116	0.000000	7.744116	7.744116	7.744116	7.744116	7.744116	0.016469	0.000000	0.983526	0.000005	
92000	-12.704286	797	1	2	'Z 0 0 0 0 0 Z 0 	D	0.000000	22.815494	22.815494	22.815494	22.815494	22.815494	0.000000	22.815494	0.024116	0.000000	0.975847	0.000038	
93000	-13.166344	127	1	4	'Z Z 0 Z 0 0 0 Z 	D	0.000000	0.000000	14.241173	0.000000	14.241173	14.241173	14.241173	0.000000	0.000000	0.000000	1.000000	0.000000	
94000	-13.294101	786	1	3	'0 Z 0 0 0 0 Z Z 	D	18.518625	0.000000	18.518625	18.518625	18.518625	18.518625	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
95000	-14.064655	690	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	9.126529	0.000000	0.000000	9.126529	9.126529	9.126529	0.000000	0.007089	0.000000	0.992911	0.000000	
96000	-14.268322	658	1	1	'0 0 0 Z 0 0 0 0 	D	40.210528	40.210528	40.210528	0.000000	40.210528	40.210528	40.210528	40.210528	0.055706	0.000000	0.944204	0.000090	
97000	-13.284487	226	1	3	'0 Z 0 0 0 0 Z Z 	D	26.997177	0.000000	26.997177	26.997177	26.997177	26.997177	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
98000	-13.567345	704	1	2	'0 Z 0 0 0 0 Z 0 	D	26.521652	0.000000	26.521652	26.521652	26.521652	26.521652	0.000000	26.521652	0.000000	0.000000	0.999849	0.000151	
99000	-11.848492	311	1	2	'0 Z 0 0 0 0 Z 0 	D	29.917755	0.000000	29.917755	29.917755	29.917755	29.917755	0.000000	29.917755	0.000000	0.000000	0.999886	0.000114	
100000	-13.209704	64	1	4	'Z Z Z 0 0 0 Z 0 	D	0.000000	0.000000	0.000000	14.903978	14.903978	14.903978	0.000000	14.903978	0.000000	0.000000	0.999994	0.000006	
101000	-12.830965	200	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	18.334852	18.334852	18.334852	18.334852	18.334852	18.334852	0.000000	0.000000	0.999964	0.000036	
102000	-14.238821	460	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	9.635880	9.635880	9.635880	9.635880	9.635880	9.635880	0.000000	0.004828	0.000000	0.995172	0.000000	
103000	-13.173608	929	1	2	'0 Z 0 0 0 0 Z 0 	D	15.010241	0.000000	15.010241	15.010241	15.010241	15.010241	0.000000	15.010241	0.000000	0.000000	0.999986	0.000014	
104000	-13.636879	249	1	2	'0 Z 0 0 0 0 0 Z 	D	40.031560	0.000000	40.031560	40.031560	40.031560	40.031560	40.031560	0.000000	0.000000	0.000000	1.000000	0.000000	
105000	-13.114453	523	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	23.105005	23.105005	23.105005	23.105005	23.105005	23.105005	0.000000	0.000000	0.999953	0.000047	
106000	-13.012018	959	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	20.828712	0.000000	0.000000	20.828712	20.828712	20.828712	20.828712	0.023421	0.000000	0.976565	0.000015	
107000	-12.767255	939	1	4	'Z Z Z 0 0 0 Z 0 	D	0.000000	0.000000	0.000000	27.389905	27.389905	27.389905	0.000000	27.389905	0.000000	0.000000	0.999962	0.000038	
108000	-12.893960	108	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	27.443123	27.443123	27.443123	27.443123	27.443123	0.000000	0.000000	0.000000	1.000000	0.000000	
109000	-13.431420	168	1	4	'Z Z Z 0 0 0 Z 0 	D	0.000000	0.000000	0.000000	21.909178	21.909178	21.909178	0.000000	21.909178	0.000000	0.000000	0.999938	0.000062	
110000	-13.731599	196	1	1	'0 0 0 Z 0 0 0 0 	D	12.543964	12.543964	12.543964	0.000000	12.543964	12.543964	12.543964	12.543964	0.021470	0.000000	0.978499	0.000031	
111000	-12.166716	13	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	36.984645	36.984645	36.984645	36.984645	36.984645	0.000000	0.000000	0.000000	1.000000	0.000000	
112000	-12.996843	310	1	1	'0 Z 0 0 0 0 0 0 	D	17.298303	0.000000	17.298303	17.298303	17.298303	17.298303	17.298303	17.298303	0.000000	0.000000	0.999962	0.000038	
113000	-14.108053	262	2	1	'1 Z 1 0 1 1 0 1 	D	18.730853	0.000000	18.730853	6.248406	18.730853	18.730853	6.248406	18.730853	0.000000	0.000000	0.999971	0.000029	
114000	-13.177104	691	1	5	'Z 0 Z Z 0 0 Z Z 	D	0.000000	20.216947	0.000000	0.000000	20.216947	20.216947	0.000000	0.000000	0.025128	0.000000	0.974872	0.000000	
115000	-13.749407	89	1	3	'Z Z 0 0 0 0 Z 0 	D	0.000000	0.000000	14.486509	14.486509	14.486509	14.486509	0.000000	14.486509	0.000000	0.000000	0.999994	0.000006	
116000	-12.518286	267	1	2	'Z 0 0 0 0 0 Z 0 	D	0.000000	36.198312	36.198312	36.198312	36.198312	36.198312	0.000000	36.198312	0.045237	0.000000	0.954700	0.000064	
117000	-13.898494	590	1	2	'0 0 0 Z 0 0 Z 0 	D	8.780100	8.780100	8.780100	0.000000	8.780100	8.780100	0.000000	8.780100	0.002511	0.000000	0.997480	0.000009	
118000	-14.008472	1000	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	20.082440	20.082440	20.082440	20.082440	20.082440	0.000000	0.000000	0.999813	0.000187	
119000	-14.472434	963	1	1	'0 0 0 0 0 0 Z 0 	D	8.891885	8.891885	8.891885	8.891885	8.891885	8.891885	0.000000	8.891885	0.005097	0.000000	0.994892	0.000011	
120000	-13.984729	97	1	1	'0 0 Z 0 0 0 0 0 	D	13.839744	13.839744	0.000000	13.839744	13.839744	13.839744	13.839744	13.839744	0.004460	0.000000	0.995536	0.000004	
121000	-14.159007	854	1	1	'0 0 0 Z 0 0 0 0 	D	28.978239	28.978239	28.978239	0.000000	28.978239	28.978239	28.978239	28.978239	0.011442	0.000000	0.988428	0.000130	
122000	-13.472376	599	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	26.922669	26.922669	26.922669	26.922669	26.922669	0.000000	0.000000	0.000000	1.000000	0.000000	
123000	-12.440715	195	1	4	'Z 0 0 Z 0 0 Z Z 	D	0.000000	11.536210	11.536210	0.000000	11.536210	11.536210	0.000000	0.000000	0.004253	0.000000	0.995747	0.000000	
124000	-12.042337	685	1	4	'Z Z Z 0 0 0 Z 0 	D	0.000000	0.000000	0.000000	20.950385	20.950385	20.950385	0.000000	20.950385	0.000000	0.000000	0.999973	0.000027	
125000	-14.720588	850	1	1	'0 0 0 0 0 0 Z 0 	D	8.746688	8.746688	8.746688	8.746688	8.746688	8.746688	0.000000	8.746688	0.025091	0.000000	0.974905	0.000004	
126000	-13.329688	816	1	2	'0 Z 0 0 0 0 0 Z 	D	17.309143	0.000000	17.309143	17.309143	17.309143	17.309143	17.309143	0.000000	0.000000	0.000000	1.000000	0.000000	
127000	-15.518527	120	1	5	'Z 0 Z Z 0 0 Z Z 	D	0.000000	10.147978	0.000000	0.000000	10.147978	10.147978	0.000000	0.000000	0.010717	0.000000	0.989283	0.000000	
128000	-13.185984	846	1	2	'0 0 Z Z 0 0 0 0 	D	20.925271	20.925271	0.000000	0.000000	20.925271	20.925271	20.925271	20.925271	0.024486	0.000000	0.975472	0.000041	
129000	-15.341006	315	1	3	'0 0 0 Z 0 0 Z Z 	D	4.867973	4.867973	4.867973	0.000000	4.867973	4.867973	0.000000	0.000000	0.012915	0.000000	0.987085	0.000000	
130000	-13.207193	461	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	41.168690	41.168690	41.168690	41.168690	41.168690	0.000000	0.000000	0.000000	1.000000	0.000000	
131000	-13.018640	276	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	16.285791	16.285791	16.285791	16.285791	16.285791	16.285791	0.000000	0.006935	0.000000	0.993065	0.000000	
132000	-13.764911	788	1	4	'Z 0 Z 0 0 0 Z Z 	D	0.000000	19.256569	0.000000	19.256569	19.256569	19.256569	0.000000	0.000000	0.014966	0.000000	0.985034	0.000000	
133000	-13.401369	924	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	13.055928	13.055928	13.055928	13.055928	13.055928	0.000000	0.000000	0.000000	1.000000	0.000000	
134000	-13.078301	34	1	1	'0 Z 0 0 0 0 0 0 	D	26.727139	0.000000	26.727139	26.727139	26.727139	26.727139	26.727139	26.727139	0.000000	0.000000	0.999952	0.000048	
135000	-13.487132	738	1	3	'Z Z 0 0 0 0 Z 0 	D	0.000000	0.000000	14.974245	14.974245	14.974245	14.974245	0.000000	14.974245	0.000000	0.000000	0.999982	0.000018	
136000	-12.496720	266	1	3	'Z Z 0 0 0 0 Z 0 	D	0.000000	0.000000	22.565410	22.565410	22.565410	22.565410	0.000000	22.565410	0.000000	0.000000	0.999999	0.000001	
137000	-13.134077	819	1	1	'0 0 Z 0 0 0 0 0 	D	13.709457	13.709457	0.000000	13.709457	13.709457	13.709457	13.709457	13.709457	0.000355	0.000000	0.999579	0.000066	
