Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/uto-hawaiian-absenceofcousinmarriage.permitted.bttrees
Data File Name:                  ./data/uto-hawaiian-absenceofcousinmarriage.permitted.btdata
Log File Name:                   ./output/uto-hawaiian-absenceofcousinmarriage.permitted-indep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            428343899
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/uto-hawaiian-absenceofcousinmarriage.permitted-indep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.000000,0.263158,0.105263,0.631579)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.104381
Restrictions:
    alpha1                       RJ MCMC
    beta1                        RJ MCMC
    alpha2                       RJ MCMC
    beta2                        RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       19
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-13.350805	343	1	0	'0 0 0 0 	23.670741	23.670741	23.670741	23.670741	0.000000	0.009039	0.000362	0.990599	
12000	-14.415693	126	1	0	'0 0 0 0 	13.075086	13.075086	13.075086	13.075086	0.000000	0.006481	0.000137	0.993383	
13000	-12.505159	266	1	0	'0 0 0 0 	23.978130	23.978130	23.978130	23.978130	0.000000	0.000301	0.001409	0.998290	
14000	-13.384358	609	1	0	'0 0 0 0 	19.025044	19.025044	19.025044	19.025044	0.000000	0.023532	0.000137	0.976330	
15000	-12.684914	667	1	0	'0 0 0 0 	30.833700	30.833700	30.833700	30.833700	0.000000	0.000132	0.001585	0.998284	
16000	-13.187123	42	1	0	'0 0 0 0 	26.847591	26.847591	26.847591	26.847591	0.000000	0.031292	0.001795	0.966913	
17000	-12.133274	535	2	0	'1 0 0 0 	5.775202	32.780816	32.780816	32.780816	0.000000	0.000620	0.001774	0.997606	
18000	-14.288541	82	1	0	'0 0 0 0 	11.012881	11.012881	11.012881	11.012881	0.000000	0.009502	0.000145	0.990353	
19000	-14.341930	410	1	0	'0 0 0 0 	13.295090	13.295090	13.295090	13.295090	0.000000	0.003709	0.000460	0.995830	
20000	-13.528245	187	1	0	'0 0 0 0 	17.377312	17.377312	17.377312	17.377312	0.000000	0.009057	0.000210	0.990734	
21000	-13.309478	600	1	0	'0 0 0 0 	15.338706	15.338706	15.338706	15.338706	0.000000	0.015194	0.000369	0.984437	
22000	-12.842594	556	1	0	'0 0 0 0 	25.514001	25.514001	25.514001	25.514001	0.000000	0.000433	0.001350	0.998217	
23000	-13.374328	181	1	0	'0 0 0 0 	15.014999	15.014999	15.014999	15.014999	0.000000	0.000026	0.000413	0.999561	
24000	-13.614563	242	1	0	'0 0 0 0 	12.769727	12.769727	12.769727	12.769727	0.000000	0.007573	0.000351	0.992076	
25000	-12.636121	882	1	0	'0 0 0 0 	40.365371	40.365371	40.365371	40.365371	0.000000	0.000865	0.011931	0.987203	
26000	-14.310190	30	1	0	'0 0 0 0 	11.068046	11.068046	11.068046	11.068046	0.000000	0.011157	0.000163	0.988680	
27000	-16.068127	222	1	0	'0 0 0 0 	5.720121	5.720121	5.720121	5.720121	0.000000	0.002963	0.000050	0.996987	
28000	-13.402158	978	1	0	'0 0 0 0 	19.526339	19.526339	19.526339	19.526339	0.000000	0.011468	0.000466	0.988065	
29000	-13.016843	20	1	0	'0 0 0 0 	22.596603	22.596603	22.596603	22.596603	0.000000	0.034286	0.000173	0.965540	
30000	-12.814482	889	1	0	'0 0 0 0 	21.685757	21.685757	21.685757	21.685757	0.000000	0.000370	0.002262	0.997368	
31000	-13.834099	323	1	0	'0 0 0 0 	13.993241	13.993241	13.993241	13.993241	0.000000	0.006766	0.000360	0.992874	
32000	-12.834745	961	1	0	'0 0 0 0 	58.540689	58.540689	58.540689	58.540689	0.000000	0.033279	0.000994	0.965727	
33000	-13.477805	251	1	0	'0 0 0 0 	20.677287	20.677287	20.677287	20.677287	0.000000	0.011666	0.000402	0.987931	
34000	-13.084479	400	1	0	'0 0 0 0 	22.138015	22.138015	22.138015	22.138015	0.000000	0.010655	0.000619	0.988726	
35000	-12.571283	309	1	0	'0 0 0 0 	34.949431	34.949431	34.949431	34.949431	0.000000	0.027733	0.000723	0.971544	
36000	-13.214592	62	1	0	'0 0 0 0 	14.677809	14.677809	14.677809	14.677809	0.000000	0.003116	0.000303	0.996581	
37000	-12.878323	724	1	0	'0 0 0 0 	37.742967	37.742967	37.742967	37.742967	0.000000	0.006848	0.001865	0.991287	
38000	-13.061191	53	1	0	'0 0 0 0 	31.466259	31.466259	31.466259	31.466259	0.000000	0.026726	0.002839	0.970435	
39000	-13.448292	311	1	0	'0 0 0 0 	15.442379	15.442379	15.442379	15.442379	0.000000	0.023911	0.000497	0.975592	
40000	-13.746049	356	1	0	'0 0 0 0 	17.333402	17.333402	17.333402	17.333402	0.000000	0.008474	0.000419	0.991107	
41000	-14.331661	703	1	0	'0 0 0 0 	13.420674	13.420674	13.420674	13.420674	0.000000	0.002310	0.000307	0.997383	
42000	-13.043027	995	1	0	'0 0 0 0 	26.208532	26.208532	26.208532	26.208532	0.000000	0.021302	0.000301	0.978398	
43000	-12.458551	542	1	0	'0 0 0 0 	30.356568	30.356568	30.356568	30.356568	0.000000	0.002279	0.001856	0.995865	
44000	-14.119427	976	1	0	'0 0 0 0 	15.592556	15.592556	15.592556	15.592556	0.000000	0.005408	0.000849	0.993743	
45000	-14.405174	695	1	0	'0 0 0 0 	11.974581	11.974581	11.974581	11.974581	0.000000	0.000547	0.000267	0.999185	
46000	-13.347726	674	1	0	'0 0 0 0 	19.976492	19.976492	19.976492	19.976492	0.000000	0.014985	0.000380	0.984635	
47000	-14.911146	166	1	0	'0 0 0 0 	9.722770	9.722770	9.722770	9.722770	0.000000	0.013766	0.000084	0.986150	
48000	-14.850237	952	1	0	'0 0 0 0 	7.924091	7.924091	7.924091	7.924091	0.000000	0.004204	0.000089	0.995707	
49000	-15.049293	924	1	0	'0 0 0 0 	7.953141	7.953141	7.953141	7.953141	0.000000	0.001290	0.000097	0.998613	
50000	-12.960189	833	1	0	'0 0 0 0 	46.224476	46.224476	46.224476	46.224476	0.000000	0.083351	0.001023	0.915625	
51000	-13.048103	176	1	0	'0 0 0 0 	19.607334	19.607334	19.607334	19.607334	0.000000	0.006474	0.000402	0.993124	
52000	-15.429471	857	1	0	'0 0 0 0 	12.049365	12.049365	12.049365	12.049365	0.000000	0.012035	0.000296	0.987669	
53000	-12.636639	184	1	0	'0 0 0 0 	48.487166	48.487166	48.487166	48.487166	0.000000	0.001595	0.010925	0.987480	
54000	-16.346376	212	1	0	'0 0 0 0 	5.361284	5.361284	5.361284	5.361284	0.000000	0.000988	0.000031	0.998982	
55000	-15.663795	317	1	0	'0 0 0 0 	10.800458	10.800458	10.800458	10.800458	0.000000	0.016909	0.000324	0.982767	
56000	-13.292829	567	1	0	'0 0 0 0 	16.231738	16.231738	16.231738	16.231738	0.000000	0.008647	0.000948	0.990405	
57000	-12.794256	946	1	0	'0 0 0 0 	18.105168	18.105168	18.105168	18.105168	0.000000	0.000801	0.000668	0.998532	
58000	-13.828280	908	1	0	'0 0 0 0 	21.897608	21.897608	21.897608	21.897608	0.000000	0.062531	0.000395	0.937074	
59000	-13.607928	793	1	0	'0 0 0 0 	15.428399	15.428399	15.428399	15.428399	0.000000	0.033753	0.000218	0.966029	
60000	-12.404212	966	1	0	'0 0 0 0 	34.323943	34.323943	34.323943	34.323943	0.000000	0.000233	0.004145	0.995622	
61000	-13.611189	932	1	0	'0 0 0 0 	22.090189	22.090189	22.090189	22.090189	0.000000	0.027099	0.000284	0.972617	
62000	-13.030280	530	1	0	'0 0 0 0 	16.919835	16.919835	16.919835	16.919835	0.000000	0.026308	0.000392	0.973300	
63000	-13.853290	378	1	0	'0 0 0 0 	12.527098	12.527098	12.527098	12.527098	0.000000	0.013328	0.000103	0.986570	
64000	-13.396521	436	1	0	'0 0 0 0 	20.082969	20.082969	20.082969	20.082969	0.000000	0.008983	0.000664	0.990353	
65000	-12.529728	650	1	0	'0 0 0 0 	18.521264	18.521264	18.521264	18.521264	0.000000	0.027671	0.000309	0.972020	
66000	-13.049992	193	1	0	'0 0 0 0 	54.086338	54.086338	54.086338	54.086338	0.000000	0.035358	0.005766	0.958876	
67000	-12.528518	535	1	0	'0 0 0 0 	23.537913	23.537913	23.537913	23.537913	0.000000	0.024966	0.000835	0.974199	
68000	-13.292732	696	1	0	'0 0 0 0 	23.285619	23.285619	23.285619	23.285619	0.000000	0.011011	0.000779	0.988210	
69000	-13.814926	570	1	0	'0 0 0 0 	16.222277	16.222277	16.222277	16.222277	0.000000	0.015858	0.000137	0.984004	
70000	-12.515824	937	1	0	'0 0 0 0 	29.126310	29.126310	29.126310	29.126310	0.000000	0.017887	0.000500	0.981612	
71000	-12.911283	410	1	0	'0 0 0 0 	40.523622	40.523622	40.523622	40.523622	0.000000	0.011673	0.004198	0.984129	
72000	-12.493252	985	1	0	'0 0 0 0 	26.727724	26.727724	26.727724	26.727724	0.000000	0.023642	0.000715	0.975643	
73000	-12.890442	766	1	0	'0 0 0 0 	47.081464	47.081464	47.081464	47.081464	0.000000	0.078688	0.002837	0.918475	
