Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/austronesian-iroquois-cross.cousinmarriage.permitted.bttrees
Data File Name:                  ./data/austronesian-iroquois-cross.cousinmarriage.permitted.btdata
Log File Name:                   ./output/austronesian-iroquois-cross.cousinmarriage.permitted-dep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1383397775
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/austronesian-iroquois-cross.cousinmarriage.permitted-dep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.772152,0.050633,0.101266,0.075949)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000084
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       79
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
21000	-63.902269	655	2	1	'1 1 0 Z 1 0 0 0 	D	1.950826	1.950826	22.407021	0.000000	1.950826	22.407021	22.407021	22.407021	0.777678	0.051353	0.096735	0.074235	
22000	-61.293472	265	2	2	'1 Z 0 0 Z 0 0 0 	D	3.460504	0.000000	22.951155	22.951155	0.000000	22.951155	22.951155	22.951155	0.863266	0.041602	0.049489	0.045643	
23000	-60.455721	735	2	4	'1 Z 0 0 Z Z Z 0 	D	2.654516	0.000000	18.142141	18.142141	0.000000	0.000000	0.000000	18.142141	0.990070	0.009930	0.000000	0.000000	
24000	-60.923956	390	3	1	'1 Z 0 0 2 1 1 0 	D	1.242382	0.000000	17.179939	17.179939	2.003560	1.242382	1.242382	17.179939	0.978478	0.016543	0.003730	0.001248	
25000	-60.902791	314	2	3	'1 Z 0 0 Z Z 1 0 	D	1.985883	0.000000	10.455562	10.455562	0.000000	0.000000	1.985883	10.455562	0.986499	0.013325	0.000000	0.000175	
26000	-62.490651	671	2	2	'1 Z 0 0 Z 0 0 0 	D	1.163726	0.000000	16.043281	16.043281	0.000000	16.043281	16.043281	16.043281	0.795127	0.059710	0.073157	0.072006	
27000	-63.568864	521	2	0	'1 1 0 0 1 1 1 1 	D	0.549009	0.549009	26.166616	26.166616	0.549009	0.549009	0.549009	0.549009	0.983401	0.015992	0.000530	0.000077	
28000	-61.885362	585	2	1	'1 1 0 0 1 1 1 Z 	D	0.798752	0.798752	19.819041	19.819041	0.798752	0.798752	0.798752	0.000000	0.980720	0.017400	0.001654	0.000226	
29000	-61.154897	579	2	0	'1 1 0 0 1 1 0 1 	D	0.789761	0.789761	20.058105	20.058105	0.789761	0.789761	20.058105	0.789761	0.842807	0.061371	0.002585	0.093238	
30000	-70.014012	5	1	1	'0 0 0 0 0 0 Z 0 	D	0.725426	0.725426	0.725426	0.725426	0.725426	0.725426	0.000000	0.725426	0.998887	0.000371	0.000741	0.000001	
31000	-70.728982	530	1	2	'0 0 0 0 0 0 Z Z 	D	1.150300	1.150300	1.150300	1.150300	1.150300	1.150300	0.000000	0.000000	0.997231	0.000923	0.001846	0.000000	
32000	-69.937865	713	1	1	'0 0 0 0 Z 0 0 0 	D	0.743138	0.743138	0.743138	0.743138	0.000000	0.743138	0.743138	0.743138	0.999838	0.000162	0.000000	0.000000	
33000	-63.161809	884	2	2	'1 1 0 1 0 Z 1 Z 	D	5.515135	5.515135	38.193371	5.515135	38.193371	0.000000	5.515135	0.000000	0.816805	0.048312	0.108842	0.026040	
34000	-67.247164	204	2	1	'1 1 0 1 1 Z 1 1 	D	1.251428	1.251428	8.893151	1.251428	1.251428	0.000000	1.251428	1.251428	0.937015	0.060550	0.001602	0.000833	
35000	-71.615593	502	1	0	'0 0 0 0 0 0 0 0 	I	0.686257	0.686257	0.686257	0.686257	0.686257	0.686257	0.686257	0.686257	0.999921	0.000026	0.000053	0.000000	
36000	-73.827520	392	1	4	'0 0 0 Z Z 0 Z Z 	D	1.059713	1.059713	1.059713	0.000000	0.000000	1.059713	0.000000	0.000000	0.996554	0.003446	0.000000	0.000000	
37000	-61.804295	415	2	2	'1 Z 0 0 0 0 Z 0 	D	1.139786	0.000000	12.267529	12.267529	12.267529	12.267529	0.000000	12.267529	0.637876	0.077625	0.155235	0.129263	
38000	-61.652242	812	2	1	'1 1 0 0 0 0 Z 0 	D	1.098031	1.098031	12.636053	12.636053	12.636053	12.636053	0.000000	12.636053	0.832427	0.040166	0.080325	0.047082	
39000	-62.656326	263	2	1	'1 Z 0 0 0 0 1 0 	D	1.408150	0.000000	8.414854	8.414854	8.414854	8.414854	1.408150	8.414854	0.768207	0.054473	0.120495	0.056825	
40000	-62.046294	81	2	1	'1 Z 0 0 0 0 1 0 	D	0.761822	0.000000	12.108313	12.108313	12.108313	12.108313	0.761822	12.108313	0.538605	0.094168	0.188395	0.178832	
41000	-62.682488	237	2	2	'1 Z 0 0 0 0 Z 0 	D	7.146158	0.000000	43.279807	43.279807	43.279807	43.279807	0.000000	43.279807	0.772094	0.050643	0.101285	0.075978	
42000	-60.206656	556	3	2	'1 Z 2 2 Z 0 1 2 	D	1.336840	0.000000	15.796569	15.796569	0.000000	4.839583	1.336840	15.796569	0.995609	0.004389	0.000000	0.000001	
43000	-60.287368	322	2	1	'0 Z 0 1 0 0 0 1 	D	1.843579	0.000000	1.843579	16.058830	1.843579	1.843579	1.843579	16.058830	0.993321	0.001350	0.004266	0.001063	
44000	-61.381279	811	2	1	'0 Z 0 1 0 0 0 1 	D	1.555244	0.000000	1.555244	28.006286	1.555244	1.555244	1.555244	28.006286	0.996594	0.000639	0.001990	0.000777	
45000	-59.615341	661	2	4	'0 Z 1 1 Z Z Z 1 	D	1.528732	0.000000	12.218303	12.218303	0.000000	0.000000	0.000000	12.218303	0.992088	0.007912	0.000000	0.000000	
46000	-60.732877	967	2	2	'0 Z 0 1 0 0 Z 1 	D	1.143130	0.000000	1.143130	20.159634	1.143130	1.143130	0.000000	20.159634	0.994727	0.001140	0.003273	0.000860	
47000	-60.404066	911	2	2	'0 Z 0 1 0 0 Z 1 	D	1.587085	0.000000	1.587085	16.287037	1.587085	1.587085	0.000000	16.287037	0.992074	0.001797	0.005052	0.001077	
48000	-63.156852	257	2	3	'0 Z 0 1 0 Z Z 1 	D	1.596370	0.000000	1.596370	7.715283	1.596370	0.000000	0.000000	7.715283	0.993627	0.001139	0.004741	0.000493	
49000	-63.865770	962	2	2	'1 Z 1 0 Z 0 1 0 	D	1.939343	0.000000	1.939343	15.245368	0.000000	15.245368	1.939343	15.245368	0.999521	0.000472	0.000001	0.000006	
50000	-64.047966	87	2	1	'1 Z 1 0 1 1 1 0 	D	2.426976	0.000000	2.426976	10.594228	2.426976	2.426976	2.426976	10.594228	0.982359	0.003682	0.011334	0.002626	
51000	-61.408047	779	2	2	'1 Z 1 0 Z 1 1 0 	D	1.183749	0.000000	1.183749	14.022455	0.000000	1.183749	1.183749	14.022455	0.999975	0.000025	0.000000	0.000000	
52000	-61.760762	690	2	2	'1 Z 1 0 Z 0 1 0 	D	1.067316	0.000000	1.067316	36.025750	0.000000	36.025750	1.067316	36.025750	0.999938	0.000061	0.000000	0.000000	
53000	-63.710815	51	2	1	'1 Z 1 0 1 1 1 0 	D	2.831102	0.000000	2.831102	18.752910	2.831102	2.831102	2.831102	18.752910	0.979629	0.004115	0.012218	0.004039	
54000	-60.559076	288	2	3	'1 Z Z 0 Z 1 1 0 	D	0.987641	0.000000	0.000000	22.680145	0.000000	0.987641	0.987641	22.680145	1.000000	0.000000	0.000000	0.000000	
55000	-61.123130	432	2	4	'1 Z Z 0 Z 1 Z 0 	D	1.237007	0.000000	0.000000	18.047047	0.000000	1.237007	0.000000	18.047047	1.000000	0.000000	0.000000	0.000000	
56000	-60.184701	321	2	2	'1 Z Z 0 1 1 1 0 	D	0.955384	0.000000	0.000000	17.104159	0.955384	0.955384	0.955384	17.104159	0.999429	0.000005	0.000514	0.000052	
57000	-61.073930	180	2	4	'1 Z 1 0 Z Z Z 0 	D	1.439071	0.000000	1.439071	21.428305	0.000000	0.000000	0.000000	21.428305	0.999854	0.000146	0.000000	0.000000	
58000	-64.261543	271	2	4	'1 Z 1 0 Z Z Z 0 	D	2.063899	0.000000	2.063899	7.966853	0.000000	0.000000	0.000000	7.966853	0.999354	0.000646	0.000000	0.000000	
59000	-61.239581	670	2	2	'1 Z 0 0 1 0 Z 0 	D	2.183577	0.000000	11.187775	11.187775	2.183577	11.187775	0.000000	11.187775	0.976631	0.017405	0.005109	0.000855	
60000	-60.280351	71	2	1	'1 Z 0 0 1 1 1 0 	D	3.444811	0.000000	18.240253	18.240253	3.444811	3.444811	3.444811	18.240253	0.942223	0.027570	0.019820	0.010387	
61000	-61.209117	210	2	0	'1 1 0 0 0 0 1 0 	D	1.195246	1.195246	15.518533	15.518533	15.518533	15.518533	1.195246	15.518533	0.778934	0.049601	0.099202	0.072264	
62000	-64.262635	997	2	1	'1 1 1 0 0 Z 1 1 	D	1.035540	1.035540	1.035540	7.403685	7.403685	0.000000	1.035540	1.035540	0.758585	0.000198	0.240669	0.000549	
63000	-61.854601	461	2	2	'1 1 Z 0 Z 1 1 1 	D	0.746488	0.746488	0.000000	22.196617	0.000000	0.746488	0.746488	0.746488	1.000000	0.000000	0.000000	0.000000	
64000	-61.452039	776	2	1	'1 1 0 0 Z 1 1 1 	D	0.855484	0.855484	14.007325	14.007325	0.000000	0.855484	0.855484	0.855484	0.991530	0.008449	0.000000	0.000021	
65000	-63.744290	358	2	0	'1 1 0 0 1 1 1 1 	D	1.182063	1.182063	20.094192	20.094192	1.182063	1.182063	1.182063	1.182063	0.986057	0.012729	0.001104	0.000110	
66000	-61.291859	595	2	0	'1 1 0 0 1 1 1 1 	D	0.678299	0.678299	12.640734	12.640734	0.678299	0.678299	0.678299	0.678299	0.995334	0.004606	0.000058	0.000002	
67000	-61.678253	974	2	0	'1 1 1 0 1 1 1 1 	D	0.480892	0.480892	0.480892	14.464718	0.480892	0.480892	0.480892	0.480892	0.999553	0.000042	0.000405	0.000001	
68000	-63.258251	897	2	0	'1 1 1 0 1 1 1 1 	D	0.525817	0.525817	0.525817	31.012877	0.525817	0.525817	0.525817	0.525817	0.999974	0.000001	0.000025	0.000000	
69000	-60.792028	148	2	3	'1 Z Z 0 1 Z 1 0 	D	1.038235	0.000000	0.000000	13.939137	1.038235	0.000000	1.038235	13.939137	0.998442	0.000017	0.001370	0.000170	
70000	-62.436225	181	2	2	'1 Z 0 0 Z 0 0 0 	D	1.344758	0.000000	17.191673	17.191673	0.000000	17.191673	17.191673	17.191673	0.804846	0.053956	0.073517	0.067682	
71000	-64.649185	36	2	1	'1 1 0 0 Z 0 1 0 	D	0.518551	0.518551	28.155948	28.155948	0.000000	28.155948	0.518551	28.155948	0.982149	0.017712	0.000060	0.000079	
72000	-64.472930	92	2	0	'1 1 0 0 1 0 1 0 	D	1.299006	1.299006	19.550637	19.550637	1.299006	19.550637	1.299006	19.550637	0.971679	0.023082	0.003451	0.001788	
73000	-62.324919	586	2	1	'1 1 0 0 Z 0 0 0 	D	2.578029	2.578029	49.522137	49.522137	0.000000	49.522137	49.522137	49.522137	0.777372	0.050192	0.098188	0.074248	
74000	-63.072643	913	2	1	'1 Z 0 0 0 0 1 0 	D	5.042185	0.000000	21.753350	21.753350	21.753350	21.753350	5.042185	21.753350	0.769568	0.051085	0.102170	0.077178	
75000	-60.688072	115	2	2	'1 Z 0 0 Z 0 1 0 	D	2.405186	0.000000	46.367017	46.367017	0.000000	46.367017	2.405186	46.367017	0.978158	0.020741	0.000447	0.000655	
76000	-64.229016	691	2	1	'1 1 0 0 Z 0 0 0 	D	0.459910	0.459910	4.040670	4.040670	0.000000	4.040670	4.040670	4.040670	0.995823	0.004050	0.000002	0.000125	
77000	-62.423764	987	2	1	'1 Z 0 0 1 1 0 0 	D	1.816439	0.000000	24.655826	24.655826	1.816439	1.816439	24.655826	24.655826	0.942530	0.031261	0.007421	0.018788	
78000	-60.092741	832	2	2	'1 Z 0 0 1 1 Z 0 	D	1.231377	0.000000	13.767514	13.767514	1.231377	1.231377	0.000000	13.767514	0.977035	0.018678	0.003565	0.000721	
79000	-59.818460	990	2	3	'1 Z 0 0 1 Z Z 0 	D	2.367730	0.000000	14.163289	14.163289	2.367730	0.000000	0.000000	14.163289	0.969468	0.018448	0.009575	0.002509	
80000	-60.782188	775	2	3	'1 Z 0 0 1 Z Z 0 	D	2.510581	0.000000	9.466109	9.466109	2.510581	0.000000	0.000000	9.466109	0.967196	0.017751	0.012962	0.002091	
81000	-64.750139	225	2	2	'1 Z 0 0 Z 0 0 0 	D	3.984161	0.000000	13.228814	13.228814	0.000000	13.228814	13.228814	13.228814	0.950020	0.028308	0.007083	0.014589	
82000	-60.860962	973	2	1	'1 1 0 0 Z 1 0 1 	D	0.808604	0.808604	15.921992	15.921992	0.000000	0.808604	15.921992	0.808604	0.890176	0.048895	0.000676	0.060253	
83000	-62.292286	146	2	2	'0 0 1 1 Z 0 1 Z 	D	0.550018	0.550018	17.615316	17.615316	0.000000	0.550018	17.615316	0.000000	0.874205	0.052712	0.000219	0.072864	
84000	-62.641042	638	2	0	'1 1 0 0 1 1 1 1 	D	0.464342	0.464342	12.925307	12.925307	0.464342	0.464342	0.464342	0.464342	0.990788	0.009000	0.000197	0.000015	
85000	-63.872613	686	2	1	'1 1 0 0 1 1 Z 0 	D	0.985315	0.985315	5.537000	5.537000	0.985315	0.985315	0.000000	5.537000	0.993449	0.005719	0.000811	0.000021	
86000	-62.089941	571	2	3	'1 1 0 0 Z Z 0 Z 	D	0.646337	0.646337	8.100838	8.100838	0.000000	0.000000	8.100838	0.000000	0.963351	0.024103	0.000000	0.012546	
87000	-60.661451	92	2	2	'1 Z 0 0 1 1 0 Z 	D	2.109201	0.000000	31.655405	31.655405	2.109201	2.109201	31.655405	0.000000	0.000000	0.000000	1.000000	0.000000	
88000	-60.850921	621	2	2	'1 Z 0 0 1 Z 0 0 	D	2.167603	0.000000	10.818139	10.818139	2.167603	0.000000	10.818139	10.818139	0.947157	0.029889	0.007638	0.015317	
89000	-61.001948	517	2	1	'1 Z 0 0 1 1 0 0 	D	3.191093	0.000000	16.197284	16.197284	3.191093	3.191093	16.197284	16.197284	0.888296	0.039087	0.035705	0.036912	
90000	-59.181662	263	2	1	'1 Z 0 0 1 1 1 0 	D	2.213351	0.000000	16.924957	16.924957	2.213351	2.213351	2.213351	16.924957	0.979926	0.015142	0.003512	0.001421	
91000	-61.173567	94	2	3	'1 Z 0 0 Z Z 0 0 	D	2.791516	0.000000	11.712370	11.712370	0.000000	0.000000	11.712370	11.712370	0.990196	0.009244	0.000000	0.000560	
92000	-59.474334	521	2	3	'1 Z 0 0 1 Z Z 0 	D	2.489045	0.000000	21.573689	21.573689	2.489045	0.000000	0.000000	21.573689	0.954735	0.026208	0.013990	0.005067	
93000	-61.561115	625	2	2	'1 Z 0 0 1 Z 0 0 	D	4.751274	0.000000	23.854734	23.854734	4.751274	0.000000	23.854734	23.854734	0.880188	0.039999	0.039772	0.040041	
94000	-62.696163	213	2	3	'0 Z Z 1 0 0 Z 1 	D	0.863444	0.000000	0.000000	12.082101	0.863444	0.863444	0.000000	12.082101	0.999018	0.000006	0.000890	0.000086	
95000	-64.490913	620	2	2	'0 Z Z 1 1 1 0 1 	D	1.644875	0.000000	0.000000	12.009831	12.009831	12.009831	1.644875	12.009831	0.811427	0.027435	0.097352	0.063786	
96000	-62.112164	202	2	0	'0 0 0 1 1 1 0 1 	D	2.024583	2.024583	2.024583	36.039953	36.039953	36.039953	2.024583	36.039953	0.772651	0.050422	0.101155	0.075772	
97000	-62.360844	983	2	2	'0 0 Z 1 1 1 Z 1 	D	0.788952	0.788952	0.000000	16.094900	16.094900	16.094900	0.000000	16.094900	0.754769	0.044845	0.112806	0.087579	
98000	-68.743352	852	2	4	'0 Z Z 1 Z 1 Z 1 	D	0.657698	0.000000	0.000000	7.616217	0.000000	7.616217	0.000000	7.616217	1.000000	0.000000	0.000000	0.000000	
99000	-62.685770	452	2	2	'0 Z 0 1 0 0 Z 1 	D	1.647050	0.000000	1.647050	9.975113	1.647050	1.647050	0.000000	9.975113	0.996382	0.000817	0.002553	0.000248	
100000	-61.972425	380	2	1	'0 Z 0 1 0 0 0 1 	D	2.209709	0.000000	2.209709	24.536739	2.209709	2.209709	2.209709	24.536739	0.991956	0.001520	0.004830	0.001694	
101000	-61.933352	253	2	3	'0 Z 0 1 Z Z 0 1 	D	1.304090	0.000000	1.304090	10.119230	0.000000	0.000000	1.304090	10.119230	0.999979	0.000021	0.000000	0.000000	
102000	-62.744388	257	2	2	'0 Z 0 1 0 Z 0 1 	D	2.510060	0.000000	2.510060	26.354214	2.510060	0.000000	2.510060	26.354214	0.969243	0.005921	0.017027	0.007810	
103000	-59.696490	975	2	2	'0 Z 0 1 0 0 Z 1 	D	0.940268	0.000000	0.940268	12.374973	0.940268	0.940268	0.000000	12.374973	0.999716	0.000057	0.000210	0.000016	
104000	-63.952974	270	2	2	'0 Z 0 1 0 1 Z 1 	D	2.461435	0.000000	2.461435	16.571165	2.461435	16.571165	0.000000	16.571165	0.994323	0.001703	0.003407	0.000567	
105000	-61.949311	999	2	3	'0 Z 0 1 0 Z Z 1 	D	1.358434	0.000000	1.358434	32.493216	1.358434	0.000000	0.000000	32.493216	0.996883	0.000670	0.001891	0.000557	
106000	-59.899904	115	2	4	'0 Z Z 1 Z 0 Z 1 	D	0.962108	0.000000	0.000000	14.122494	0.000000	0.962108	0.000000	14.122494	1.000000	0.000000	0.000000	0.000000	
107000	-59.711547	507	2	1	'0 Z 0 1 0 0 0 1 	D	1.318316	0.000000	1.318316	16.369563	1.318316	1.318316	1.318316	16.369563	0.992292	0.001624	0.004749	0.001336	
108000	-59.843180	690	2	2	'0 Z 1 1 0 0 Z 1 	D	2.140682	0.000000	22.907353	22.907353	2.140682	2.140682	0.000000	22.907353	0.952553	0.027429	0.014028	0.005989	
109000	-61.276664	228	2	2	'0 Z 1 1 0 Z 0 1 	D	2.269563	0.000000	8.518238	8.518238	2.269563	0.000000	2.269563	8.518238	0.965946	0.019045	0.010964	0.004045	
110000	-61.265257	659	2	2	'0 Z 1 1 0 1 Z 1 	D	3.074927	0.000000	16.691944	16.691944	3.074927	16.691944	0.000000	16.691944	0.983707	0.013059	0.002574	0.000661	
111000	-60.540391	223	2	2	'0 Z Z 1 0 0 0 1 	D	0.976264	0.000000	0.000000	18.655264	0.976264	0.976264	0.976264	18.655264	0.999661	0.000006	0.000287	0.000045	
112000	-62.045633	421	2	4	'0 Z Z 1 Z 0 Z 1 	D	1.210395	0.000000	0.000000	12.098634	0.000000	1.210395	0.000000	12.098634	1.000000	0.000000	0.000000	0.000000	
113000	-59.918110	434	2	3	'0 Z 0 1 0 Z Z 1 	D	1.604402	0.000000	1.604402	22.066251	1.604402	0.000000	0.000000	22.066251	0.991563	0.001779	0.005185	0.001474	
114000	-60.238786	800	2	4	'0 Z Z 1 0 Z Z 1 	D	1.437085	0.000000	0.000000	16.466884	1.437085	0.000000	0.000000	16.466884	0.994649	0.000168	0.004221	0.000962	
115000	-60.464486	524	2	3	'0 Z 1 1 0 Z Z 1 	D	3.680302	0.000000	20.226007	20.226007	3.680302	0.000000	0.000000	20.226007	0.933410	0.027041	0.027749	0.011800	
116000	-61.232566	230	2	2	'0 Z 1 1 0 Z 1 1 	D	2.291851	0.000000	21.382933	21.382933	2.291851	0.000000	21.382933	21.382933	0.945622	0.029889	0.007555	0.016933	
117000	-59.070846	608	2	2	'0 Z 1 1 0 0 Z 1 	D	1.937228	0.000000	19.137693	19.137693	1.937228	1.937228	0.000000	19.137693	0.969035	0.022276	0.006852	0.001837	
118000	-60.424125	221	2	4	'0 Z Z 1 Z 0 Z 1 	D	1.153017	0.000000	0.000000	16.090052	0.000000	1.153017	0.000000	16.090052	1.000000	0.000000	0.000000	0.000000	
119000	-59.017920	763	2	3	'0 Z 1 1 0 Z Z 1 	D	2.280559	0.000000	14.533312	14.533312	2.280559	0.000000	0.000000	14.533312	0.963747	0.022257	0.011216	0.002781	
120000	-61.519548	418	2	1	'0 Z 0 1 0 1 0 1 	D	1.314852	0.000000	1.314852	21.866372	1.314852	21.866372	1.314852	21.866372	0.997980	0.000595	0.001189	0.000236	
121000	-63.924286	192	2	2	'0 0 Z 1 0 1 Z 1 	D	0.563106	0.563106	0.000000	11.017091	0.563106	11.017091	0.000000	11.017091	0.999963	0.000000	0.000036	0.000001	
122000	-60.753302	772	2	2	'0 0 1 Z 0 1 Z 1 	D	1.375831	1.375831	31.363202	0.000000	1.375831	31.363202	0.000000	31.363202	0.929901	0.069271	0.000700	0.000128	
123000	-63.181208	600	2	1	'0 0 1 0 Z 1 0 1 	D	1.085015	1.085015	9.094643	1.085015	0.000000	9.094643	1.085015	9.094643	0.954805	0.045061	0.000007	0.000127	
124000	-61.437082	592	2	0	'0 0 1 0 1 1 0 1 	D	1.762089	1.762089	13.055093	1.762089	13.055093	13.055093	1.762089	13.055093	0.826033	0.047908	0.080558	0.045501	
125000	-62.537578	37	2	1	'0 0 1 1 1 1 Z 1 	D	2.625426	2.625426	22.674845	22.674845	22.674845	22.674845	0.000000	22.674845	0.785549	0.048365	0.096730	0.069355	
126000	-61.417358	768	2	1	'0 0 1 1 1 1 Z 1 	D	1.458674	1.458674	20.073703	20.073703	20.073703	20.073703	0.000000	20.073703	0.773981	0.050346	0.100692	0.074981	
127000	-62.830283	186	2	1	'0 0 1 1 1 1 Z 1 	D	1.150863	1.150863	23.050097	23.050097	23.050097	23.050097	0.000000	23.050097	0.734115	0.057214	0.114428	0.094243	
128000	-61.785286	864	2	2	'0 0 Z 1 1 1 Z 1 	D	1.508891	1.508891	0.000000	26.748431	26.748431	26.748431	0.000000	26.748431	0.773516	0.049892	0.101035	0.075557	
129000	-62.468309	464	2	1	'0 0 Z 1 1 1 0 1 	D	1.741735	1.741735	0.000000	29.056667	29.056667	29.056667	1.741735	29.056667	0.773955	0.049805	0.100898	0.075342	
130000	-60.210385	171	2	2	'0 Z 1 1 0 Z 0 1 	D	1.403315	0.000000	10.979891	10.979891	1.403315	0.000000	1.403315	10.979891	0.972429	0.019794	0.005690	0.002087	
131000	-60.490311	981	2	2	'0 Z 1 1 0 Z 0 1 	D	1.956170	0.000000	20.236860	20.236860	1.956170	0.000000	1.956170	20.236860	0.975678	0.018167	0.004252	0.001903	
132000	-59.932647	293	2	4	'0 Z 1 1 Z Z Z 1 	D	1.940569	0.000000	16.758493	16.758493	0.000000	0.000000	0.000000	16.758493	0.989703	0.010297	0.000000	0.000000	
133000	-58.890274	206	2	3	'0 Z 1 1 0 Z Z 1 	D	2.273946	0.000000	13.186601	13.186601	2.273946	0.000000	0.000000	13.186601	0.977605	0.014710	0.006331	0.001354	
134000	-59.878510	447	2	2	'0 Z 1 1 0 Z 0 1 	D	2.827226	0.000000	16.484934	16.484934	2.827226	0.000000	2.827226	16.484934	0.941550	0.028118	0.020120	0.010212	
135000	-61.082784	900	2	2	'0 Z 1 1 Z 0 0 1 	D	2.136360	0.000000	29.453742	29.453742	0.000000	2.136360	2.136360	29.453742	0.983445	0.016427	0.000003	0.000124	
136000	-59.784918	690	2	2	'0 Z 1 1 Z 0 0 1 	D	2.013921	0.000000	15.073185	15.073185	0.000000	2.013921	2.013921	15.073185	0.983103	0.016599	0.000010	0.000288	
137000	-59.859695	30	2	1	'0 Z 1 1 0 1 0 1 	D	2.019984	0.000000	18.763044	18.763044	2.019984	18.763044	2.019984	18.763044	0.986074	0.012325	0.001106	0.000496	
138000	-61.006594	10	2	1	'0 Z 1 1 0 1 1 1 	D	2.491925	0.000000	23.199207	23.199207	2.491925	23.199207	23.199207	23.199207	0.675882	0.061998	0.152750	0.109369	
