Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/bantu-hawaiian-bi.localextendedfamily.bttrees
Data File Name:                  ./data/bantu-hawaiian-bi.localextendedfamily.btdata
Log File Name:                   ./output/bantu-hawaiian-bi.localextendedfamily-indep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2271542221
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/bantu-hawaiian-bi.localextendedfamily-indep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.652174,0.217391,0.086957,0.043478)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000000
Restrictions:
    alpha1                       RJ MCMC
    beta1                        RJ MCMC
    alpha2                       RJ MCMC
    beta2                        RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-74.771667	663	1	0	'0 0 0 0 	2.121248	2.121248	2.121248	2.121248	0.728444	0.186095	0.061785	0.023676	
12000	-70.540352	263	2	0	'0 1 1 1 	0.552176	2.672442	2.672442	2.672442	0.648078	0.173662	0.127152	0.051108	
13000	-73.810040	702	1	0	'0 0 0 0 	1.835345	1.835345	1.835345	1.835345	0.752289	0.173304	0.055298	0.019109	
14000	-72.627464	61	1	0	'0 0 0 0 	1.106503	1.106503	1.106503	1.106503	0.760756	0.178946	0.044572	0.015726	
15000	-72.432539	678	1	0	'0 0 0 0 	1.486329	1.486329	1.486329	1.486329	0.749992	0.178656	0.052568	0.018784	
16000	-69.832058	357	1	0	'0 0 0 0 	1.423240	1.423240	1.423240	1.423240	0.750321	0.179728	0.051461	0.018490	
17000	-72.489439	971	1	0	'0 0 0 0 	1.313674	1.313674	1.313674	1.313674	0.767960	0.172043	0.044907	0.015090	
18000	-71.659629	978	1	0	'0 0 0 0 	1.625951	1.625951	1.625951	1.625951	0.747817	0.179815	0.053185	0.019183	
19000	-71.206968	50	1	0	'0 0 0 0 	1.269282	1.269282	1.269282	1.269282	0.768839	0.169414	0.046408	0.015339	
20000	-70.472306	830	1	0	'0 0 0 0 	1.550830	1.550830	1.550830	1.550830	0.747069	0.180544	0.053127	0.019259	
21000	-71.461074	772	1	0	'0 0 0 0 	1.418523	1.418523	1.418523	1.418523	0.733794	0.186115	0.058018	0.022073	
22000	-71.594807	886	1	0	'0 0 0 0 	1.453787	1.453787	1.453787	1.453787	0.741599	0.185841	0.052736	0.019823	
23000	-73.717314	968	1	0	'0 0 0 0 	2.068375	2.068375	2.068375	2.068375	0.739390	0.183645	0.056075	0.020891	
24000	-72.755921	850	1	0	'0 0 0 0 	1.456943	1.456943	1.456943	1.456943	0.768564	0.165691	0.049680	0.016065	
25000	-72.070513	921	1	0	'0 0 0 0 	1.396981	1.396981	1.396981	1.396981	0.756018	0.177644	0.049050	0.017288	
26000	-71.918430	369	1	0	'0 0 0 0 	1.377865	1.377865	1.377865	1.377865	0.746788	0.178807	0.054743	0.019661	
27000	-72.574007	718	1	0	'0 0 0 0 	1.604653	1.604653	1.604653	1.604653	0.745898	0.177560	0.056402	0.020140	
28000	-74.529958	578	1	0	'0 0 0 0 	1.672137	1.672137	1.672137	1.672137	0.751133	0.179491	0.051070	0.018305	
29000	-71.695433	484	1	0	'0 0 0 0 	1.517430	1.517430	1.517430	1.517430	0.772794	0.164421	0.047595	0.015190	
30000	-71.870894	658	1	0	'0 0 0 0 	1.832691	1.832691	1.832691	1.832691	0.751508	0.177691	0.052264	0.018537	
31000	-72.515190	738	1	0	'0 0 0 0 	1.024256	1.024256	1.024256	1.024256	0.779984	0.185880	0.025146	0.008989	
32000	-72.171646	371	1	0	'0 0 0 0 	1.717679	1.717679	1.717679	1.717679	0.743541	0.184252	0.052640	0.019567	
33000	-70.815433	769	1	0	'0 0 0 0 	1.337025	1.337025	1.337025	1.337025	0.756981	0.177696	0.048312	0.017011	
34000	-75.298951	41	1	0	'0 0 0 0 	2.107565	2.107565	2.107565	2.107565	0.713401	0.191146	0.068088	0.027365	
35000	-68.449241	885	2	0	'1 0 1 0 	5.929207	23.768231	5.929207	23.768231	0.652174	0.217391	0.086957	0.043478	
36000	-72.603716	73	1	0	'0 0 0 0 	1.633842	1.633842	1.633842	1.633842	0.736186	0.180779	0.060683	0.022352	
37000	-71.279416	313	1	0	'0 0 0 0 	1.206506	1.206506	1.206506	1.206506	0.752294	0.174677	0.054164	0.018865	
38000	-71.674169	331	1	0	'0 0 0 0 	1.251483	1.251483	1.251483	1.251483	0.759557	0.176924	0.047073	0.016447	
39000	-73.158545	415	1	0	'0 0 0 0 	0.917944	0.917944	0.917944	0.917944	0.784734	0.171129	0.033259	0.010879	
40000	-70.445083	101	1	0	'0 0 0 0 	1.178116	1.178116	1.178116	1.178116	0.766530	0.174440	0.044008	0.015022	
41000	-72.844450	407	1	0	'0 0 0 0 	0.772135	0.772135	0.772135	0.772135	0.755364	0.181480	0.046425	0.016731	
42000	-73.517982	827	1	0	'0 0 0 0 	1.531790	1.531790	1.531790	1.531790	0.746663	0.181747	0.052443	0.019148	
43000	-68.357036	271	2	0	'0 1 0 1 	2.242861	8.571622	2.242861	8.571622	0.651026	0.218985	0.086398	0.043592	
44000	-68.522503	78	2	0	'0 1 0 1 	7.810313	28.235831	7.810313	28.235831	0.652174	0.217391	0.086957	0.043478	
45000	-68.446969	620	2	0	'0 1 0 1 	4.848169	21.781067	4.848169	21.781067	0.652174	0.217391	0.086957	0.043478	
46000	-68.552416	567	2	0	'0 1 0 1 	2.790212	10.155030	2.790212	10.155030	0.651961	0.217948	0.086644	0.043447	
47000	-69.226154	41	2	0	'0 1 0 1 	6.211660	19.706959	6.211660	19.706959	0.652174	0.217391	0.086957	0.043478	
48000	-68.785151	64	2	0	'0 1 0 1 	4.885462	24.852779	4.885462	24.852779	0.652174	0.217391	0.086957	0.043478	
49000	-70.193671	162	2	0	'0 1 0 1 	3.346879	9.650437	3.346879	9.650437	0.652275	0.217411	0.086878	0.043436	
50000	-70.046090	124	2	0	'0 1 0 1 	3.379146	10.300268	3.379146	10.300268	0.652252	0.217444	0.086866	0.043438	
51000	-72.969968	480	1	0	'0 0 0 0 	1.223477	1.223477	1.223477	1.223477	0.764053	0.179474	0.041759	0.014714	
52000	-73.419485	236	1	0	'0 0 0 0 	0.922790	0.922790	0.922790	0.922790	0.733610	0.192247	0.053222	0.020921	
53000	-71.458053	398	1	0	'0 0 0 0 	1.542439	1.542439	1.542439	1.542439	0.774825	0.160832	0.049066	0.015277	
54000	-71.626988	116	1	0	'0 0 0 0 	1.741308	1.741308	1.741308	1.741308	0.752371	0.175314	0.053586	0.018729	
55000	-74.495046	610	1	0	'0 0 0 0 	2.094713	2.094713	2.094713	2.094713	0.744589	0.175840	0.058757	0.020814	
56000	-72.062353	273	1	0	'0 0 0 0 	1.342535	1.342535	1.342535	1.342535	0.766934	0.165162	0.051324	0.016579	
57000	-74.115173	799	1	0	'0 0 0 0 	0.933033	0.933033	0.933033	0.933033	0.761698	0.188797	0.036088	0.013417	
58000	-70.185435	56	2	0	'0 1 0 0 	1.567539	9.510524	1.567539	1.567539	0.708444	0.164055	0.094631	0.032870	
59000	-72.003563	746	1	0	'0 0 0 0 	1.651089	1.651089	1.651089	1.651089	0.759821	0.174125	0.049156	0.016898	
60000	-68.190588	881	2	0	'1 0 1 0 	3.444972	14.250436	3.444972	14.250436	0.652167	0.217403	0.086951	0.043479	
61000	-71.920897	713	1	0	'0 0 0 0 	1.669311	1.669311	1.669311	1.669311	0.773955	0.165849	0.045554	0.014642	
62000	-70.724098	470	1	0	'0 0 0 0 	1.444704	1.444704	1.444704	1.444704	0.770430	0.167478	0.046824	0.015268	
63000	-69.831467	806	1	0	'0 0 0 0 	1.252772	1.252772	1.252772	1.252772	0.754621	0.179345	0.048679	0.017354	
64000	-75.315641	303	1	0	'0 0 0 0 	2.322121	2.322121	2.322121	2.322121	0.722598	0.188438	0.063949	0.025015	
65000	-71.636151	754	1	0	'0 0 0 0 	1.382566	1.382566	1.382566	1.382566	0.728926	0.191648	0.056962	0.022464	
66000	-72.392162	713	1	0	'0 0 0 0 	1.811195	1.811195	1.811195	1.811195	0.769991	0.166559	0.047906	0.015544	
67000	-71.405742	952	1	0	'0 0 0 0 	1.165151	1.165151	1.165151	1.165151	0.722222	0.204763	0.051229	0.021786	
68000	-69.876330	868	2	0	'1 0 1 0 	1.670435	6.282280	1.670435	6.282280	0.646670	0.224453	0.084753	0.044125	
69000	-68.290487	842	2	0	'1 0 1 0 	7.527041	31.998351	7.527041	31.998351	0.652174	0.217391	0.086957	0.043478	
70000	-69.793012	419	2	0	'1 0 1 0 	5.060513	29.973311	5.060513	29.973311	0.652174	0.217391	0.086957	0.043478	
71000	-69.657302	380	2	0	'1 0 1 0 	4.650294	14.391113	4.650294	14.391113	0.652176	0.217393	0.086953	0.043477	
72000	-72.521244	716	1	0	'0 0 0 0 	1.822673	1.822673	1.822673	1.822673	0.725428	0.186793	0.063322	0.024457	
73000	-73.613185	321	1	0	'0 0 0 0 	1.809647	1.809647	1.809647	1.809647	0.765358	0.168396	0.049808	0.016438	
74000	-69.689863	891	2	0	'0 1 1 1 	0.749959	1.949113	1.949113	1.949113	0.714705	0.168740	0.086073	0.030482	
75000	-71.223518	215	1	0	'0 0 0 0 	1.243011	1.243011	1.243011	1.243011	0.745784	0.189034	0.047226	0.017956	
76000	-70.778392	874	1	0	'0 0 0 0 	1.386418	1.386418	1.386418	1.386418	0.751918	0.176641	0.052826	0.018615	
77000	-73.902479	289	1	0	'0 0 0 0 	1.403835	1.403835	1.403835	1.403835	0.770008	0.168745	0.046095	0.015152	
78000	-71.390676	148	1	0	'0 0 0 0 	1.222792	1.222792	1.222792	1.222792	0.741498	0.193681	0.046574	0.018248	
