Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/uto-iroquois-high.polygyny.bttrees
Data File Name:                  ./data/uto-iroquois-high.polygyny.btdata
Log File Name:                   ./output/uto-iroquois-high.polygyny-indep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2243429509
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/uto-iroquois-high.polygyny-indep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.727273,0.090909,0.090909,0.090909)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.121603
Restrictions:
    alpha1                       RJ MCMC
    beta1                        RJ MCMC
    alpha2                       RJ MCMC
    beta2                        RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-19.868429	949	1	0	'0 0 0 0 	8.122612	8.122612	8.122612	8.122612	0.999772	0.000112	0.000116	0.000000	
12000	-16.519520	92	1	0	'0 0 0 0 	45.739228	45.739228	45.739228	45.739228	0.993875	0.001718	0.004347	0.000060	
13000	-16.488335	24	1	0	'0 0 0 0 	20.980519	20.980519	20.980519	20.980519	0.997524	0.000648	0.001819	0.000009	
14000	-16.971730	370	1	0	'0 0 0 0 	26.182532	26.182532	26.182532	26.182532	0.998109	0.001736	0.000152	0.000002	
15000	-17.243629	809	1	0	'0 0 0 0 	27.043820	27.043820	27.043820	27.043820	0.996519	0.000837	0.002626	0.000018	
16000	-16.504762	823	1	0	'0 0 0 0 	21.036715	21.036715	21.036715	21.036715	0.973992	0.025680	0.000271	0.000057	
17000	-16.110190	833	2	0	'0 1 1 1 	11.171479	46.285470	46.285470	46.285470	0.968303	0.002902	0.028121	0.000674	
18000	-18.685278	53	1	0	'0 0 0 0 	12.509566	12.509566	12.509566	12.509566	0.998486	0.000399	0.001112	0.000004	
19000	-18.069169	710	1	0	'0 0 0 0 	13.280928	13.280928	13.280928	13.280928	0.999538	0.000339	0.000122	0.000000	
20000	-17.958621	20	1	0	'0 0 0 0 	24.333981	24.333981	24.333981	24.333981	0.997567	0.000617	0.001808	0.000009	
21000	-16.771608	475	1	0	'0 0 0 0 	23.925703	23.925703	23.925703	23.925703	0.995300	0.004564	0.000130	0.000005	
22000	-16.694749	42	1	0	'0 0 0 0 	32.305967	32.305967	32.305967	32.305967	0.996113	0.000995	0.002869	0.000023	
23000	-18.691446	146	1	0	'0 0 0 0 	11.927189	11.927189	11.927189	11.927189	0.999779	0.000087	0.000134	0.000000	
24000	-17.324817	124	1	0	'0 0 0 0 	25.987368	25.987368	25.987368	25.987368	0.984317	0.015490	0.000171	0.000022	
25000	-17.080177	483	1	0	'0 0 0 0 	22.071104	22.071104	22.071104	22.071104	0.998717	0.001218	0.000064	0.000001	
26000	-16.293747	313	1	0	'0 0 0 0 	28.067964	28.067964	28.067964	28.067964	0.998398	0.000575	0.001022	0.000005	
27000	-18.838459	474	1	0	'0 0 0 0 	10.245185	10.245185	10.245185	10.245185	0.996501	0.000706	0.002777	0.000016	
28000	-16.835005	701	1	0	'0 0 0 0 	25.839206	25.839206	25.839206	25.839206	0.998193	0.000633	0.001167	0.000006	
29000	-16.574758	134	1	0	'0 0 0 0 	24.137542	24.137542	24.137542	24.137542	0.994974	0.002527	0.002449	0.000050	
30000	-17.284764	108	1	0	'0 0 0 0 	18.609896	18.609896	18.609896	18.609896	0.999787	0.000156	0.000057	0.000000	
31000	-17.455286	427	1	0	'0 0 0 0 	28.111748	28.111748	28.111748	28.111748	0.997883	0.000605	0.001504	0.000007	
32000	-18.962047	930	1	0	'0 0 0 0 	12.825180	12.825180	12.825180	12.825180	0.998936	0.000311	0.000750	0.000002	
33000	-17.365604	229	1	0	'0 0 0 0 	17.156195	17.156195	17.156195	17.156195	0.997226	0.001544	0.001215	0.000015	
34000	-16.617112	367	1	0	'0 0 0 0 	23.225160	23.225160	23.225160	23.225160	0.998030	0.000646	0.001318	0.000007	
35000	-17.024223	434	1	0	'0 0 0 0 	25.118939	25.118939	25.118939	25.118939	0.995385	0.001656	0.002920	0.000039	
36000	-16.653424	940	1	0	'0 0 0 0 	32.064369	32.064369	32.064369	32.064369	0.999494	0.000318	0.000187	0.000000	
37000	-20.832948	364	1	0	'0 0 0 0 	6.591875	6.591875	6.591875	6.591875	0.999051	0.000222	0.000726	0.000001	
38000	-17.072550	534	1	0	'0 0 0 0 	23.016313	23.016313	23.016313	23.016313	0.997750	0.000618	0.001623	0.000008	
39000	-16.308990	711	1	0	'0 0 0 0 	31.726787	31.726787	31.726787	31.726787	0.996214	0.001066	0.002697	0.000023	
40000	-16.597185	536	1	0	'0 0 0 0 	35.262352	35.262352	35.262352	35.262352	0.995348	0.001200	0.003419	0.000033	
41000	-16.825467	470	1	0	'0 0 0 0 	28.252130	28.252130	28.252130	28.252130	0.996978	0.001094	0.001911	0.000017	
42000	-17.290816	572	1	0	'0 0 0 0 	17.923577	17.923577	17.923577	17.923577	0.999012	0.000285	0.000701	0.000002	
43000	-18.024112	923	1	0	'0 0 0 0 	12.438501	12.438501	12.438501	12.438501	0.999344	0.000161	0.000494	0.000001	
44000	-16.155574	18	1	0	'0 0 0 0 	37.643494	37.643494	37.643494	37.643494	0.988242	0.011273	0.000444	0.000041	
45000	-17.466540	316	1	0	'0 0 0 0 	18.018644	18.018644	18.018644	18.018644	0.996695	0.000648	0.002644	0.000014	
46000	-17.971630	699	1	0	'0 0 0 0 	50.534829	50.534829	50.534829	50.534829	0.985989	0.003508	0.010212	0.000291	
47000	-17.490139	341	1	0	'0 0 0 0 	21.582751	21.582751	21.582751	21.582751	0.995272	0.001317	0.003375	0.000036	
48000	-16.676426	329	2	0	'0 1 0 0 	25.701232	1.735060	25.701232	25.701232	0.999224	0.000772	0.000004	0.000000	
49000	-17.744596	579	1	0	'0 0 0 0 	16.963512	16.963512	16.963512	16.963512	0.998965	0.000522	0.000511	0.000002	
50000	-17.760223	440	1	0	'0 0 0 0 	14.118243	14.118243	14.118243	14.118243	0.999816	0.000111	0.000073	0.000000	
51000	-16.825976	213	1	0	'0 0 0 0 	52.877530	52.877530	52.877530	52.877530	0.993464	0.002528	0.003928	0.000080	
52000	-16.666861	993	1	0	'0 0 0 0 	26.466302	26.466302	26.466302	26.466302	0.996050	0.001004	0.002922	0.000024	
53000	-18.764457	258	1	0	'0 0 0 0 	14.096932	14.096932	14.096932	14.096932	0.998182	0.000401	0.001412	0.000005	
54000	-17.935722	44	1	0	'0 0 0 0 	25.147833	25.147833	25.147833	25.147833	0.995332	0.001766	0.002862	0.000041	
55000	-16.787144	971	1	0	'0 0 0 0 	48.690377	48.690377	48.690377	48.690377	0.992401	0.002008	0.005502	0.000089	
56000	-17.088731	347	1	0	'0 0 0 0 	73.951542	73.951542	73.951542	73.951542	0.996189	0.001866	0.001916	0.000029	
57000	-19.228524	138	1	0	'0 0 0 0 	13.251995	13.251995	13.251995	13.251995	0.998215	0.000321	0.001459	0.000004	
58000	-17.182570	142	1	0	'0 0 0 0 	17.042955	17.042955	17.042955	17.042955	0.999920	0.000075	0.000005	0.000000	
59000	-17.180962	200	1	0	'0 0 0 0 	16.077041	16.077041	16.077041	16.077041	0.999204	0.000194	0.000601	0.000001	
60000	-16.511119	313	1	0	'0 0 0 0 	23.332677	23.332677	23.332677	23.332677	0.998792	0.000404	0.000801	0.000003	
61000	-16.567105	982	1	0	'0 0 0 0 	28.883275	28.883275	28.883275	28.883275	0.997676	0.001296	0.001017	0.000011	
62000	-17.465640	224	1	0	'0 0 0 0 	18.522718	18.522718	18.522718	18.522718	0.996359	0.001872	0.001743	0.000026	
63000	-19.223640	387	1	0	'0 0 0 0 	12.291213	12.291213	12.291213	12.291213	0.999035	0.000734	0.000229	0.000001	
64000	-16.717824	316	1	0	'0 0 0 0 	45.249947	45.249947	45.249947	45.249947	0.989559	0.002771	0.007503	0.000168	
65000	-18.103448	15	1	0	'0 0 0 0 	16.785108	16.785108	16.785108	16.785108	0.999930	0.000057	0.000013	0.000000	
66000	-18.182360	779	1	0	'0 0 0 0 	12.289212	12.289212	12.289212	12.289212	0.998718	0.000279	0.001001	0.000002	
67000	-16.598701	941	1	0	'0 0 0 0 	38.365661	38.365661	38.365661	38.365661	0.994285	0.002034	0.003621	0.000059	
68000	-16.337188	227	1	0	'0 0 0 0 	45.961360	45.961360	45.961360	45.961360	0.998377	0.001364	0.000256	0.000003	
69000	-16.840708	643	1	0	'0 0 0 0 	48.298958	48.298958	48.298958	48.298958	0.998313	0.000963	0.000719	0.000006	
70000	-16.873416	659	1	0	'0 0 0 0 	24.650641	24.650641	24.650641	24.650641	0.996465	0.000607	0.002914	0.000014	
71000	-16.835576	888	1	0	'0 0 0 0 	49.197748	49.197748	49.197748	49.197748	0.995837	0.001542	0.002589	0.000032	
72000	-17.284787	83	1	0	'0 0 0 0 	13.174591	13.174591	13.174591	13.174591	0.999076	0.000494	0.000428	0.000002	
73000	-16.418025	102	1	0	'0 0 0 0 	36.439557	36.439557	36.439557	36.439557	0.997315	0.002559	0.000124	0.000003	
74000	-18.380731	26	1	0	'0 0 0 0 	12.018643	12.018643	12.018643	12.018643	0.998517	0.000738	0.000741	0.000004	
75000	-16.554140	175	1	0	'0 0 0 0 	53.118594	53.118594	53.118594	53.118594	0.994626	0.001727	0.003597	0.000050	
76000	-17.150385	723	1	0	'0 0 0 0 	24.272106	24.272106	24.272106	24.272106	0.999497	0.000246	0.000257	0.000001	
77000	-17.926055	332	1	0	'0 0 0 0 	18.577186	18.577186	18.577186	18.577186	0.997726	0.001666	0.000600	0.000008	
78000	-16.882225	414	1	0	'0 0 0 0 	34.294053	34.294053	34.294053	34.294053	0.994232	0.002080	0.003627	0.000061	
79000	-16.970034	272	1	0	'0 0 0 0 	33.692168	33.692168	33.692168	33.692168	0.997236	0.000839	0.001913	0.000013	
80000	-17.414320	26	1	0	'0 0 0 0 	17.441017	17.441017	17.441017	17.441017	0.997826	0.001021	0.001144	0.000009	
81000	-16.968616	900	1	0	'0 0 0 0 	31.485324	31.485324	31.485324	31.485324	0.999308	0.000446	0.000245	0.000001	
82000	-17.088573	286	1	0	'0 0 0 0 	18.772998	18.772998	18.772998	18.772998	0.999629	0.000356	0.000015	0.000000	
83000	-16.533877	597	1	0	'0 0 0 0 	39.096620	39.096620	39.096620	39.096620	0.995982	0.001823	0.002163	0.000032	
84000	-17.017394	620	1	0	'0 0 0 0 	26.071507	26.071507	26.071507	26.071507	0.999389	0.000209	0.000402	0.000001	
85000	-16.741084	245	1	0	'0 0 0 0 	29.013865	29.013865	29.013865	29.013865	0.997822	0.000817	0.001353	0.000009	
86000	-17.197417	765	1	0	'0 0 0 0 	22.550478	22.550478	22.550478	22.550478	0.995797	0.000937	0.003241	0.000024	
87000	-16.760738	520	1	0	'0 0 0 0 	16.189904	16.189904	16.189904	16.189904	0.997628	0.001215	0.001146	0.000011	
88000	-16.579803	127	1	0	'0 0 0 0 	42.642171	42.642171	42.642171	42.642171	0.995685	0.002195	0.002083	0.000037	
89000	-17.205269	114	1	0	'0 0 0 0 	23.334712	23.334712	23.334712	23.334712	0.997717	0.001191	0.001082	0.000010	
90000	-16.803178	641	1	0	'0 0 0 0 	54.380484	54.380484	54.380484	54.380484	0.994925	0.002529	0.002495	0.000051	
91000	-17.131242	868	1	0	'0 0 0 0 	21.486784	21.486784	21.486784	21.486784	0.999496	0.000349	0.000155	0.000000	
92000	-17.231072	389	1	0	'0 0 0 0 	21.445011	21.445011	21.445011	21.445011	0.998116	0.000671	0.001207	0.000006	
93000	-18.285867	915	1	0	'0 0 0 0 	14.678246	14.678246	14.678246	14.678246	0.999774	0.000221	0.000005	0.000000	
94000	-16.735596	805	1	0	'0 0 0 0 	20.137995	20.137995	20.137995	20.137995	0.999165	0.000352	0.000482	0.000001	
95000	-19.961508	633	1	0	'0 0 0 0 	9.722095	9.722095	9.722095	9.722095	0.997413	0.001069	0.001505	0.000013	
96000	-16.769473	276	1	0	'0 0 0 0 	20.499520	20.499520	20.499520	20.499520	0.996190	0.002494	0.001290	0.000026	
97000	-17.600156	895	1	0	'0 0 0 0 	17.872563	17.872563	17.872563	17.872563	0.998686	0.001256	0.000057	0.000001	
98000	-16.565741	45	2	0	'0 1 0 0 	36.678848	10.870442	36.678848	36.678848	0.998035	0.001889	0.000075	0.000001	
99000	-16.597923	211	1	0	'0 0 0 0 	20.266838	20.266838	20.266838	20.266838	0.999152	0.000202	0.000645	0.000001	
100000	-17.963793	693	1	0	'0 0 0 0 	14.811503	14.811503	14.811503	14.811503	0.997382	0.001402	0.001202	0.000014	
101000	-17.062527	763	1	0	'0 0 0 0 	24.566330	24.566330	24.566330	24.566330	0.997635	0.000563	0.001794	0.000008	
102000	-17.867327	35	1	0	'0 0 0 0 	14.898712	14.898712	14.898712	14.898712	0.998474	0.000536	0.000986	0.000004	
103000	-17.460113	9	1	0	'0 0 0 0 	29.041393	29.041393	29.041393	29.041393	0.999559	0.000336	0.000105	0.000000	
104000	-16.112305	826	1	0	'0 0 0 0 	26.983752	26.983752	26.983752	26.983752	0.996521	0.002186	0.001271	0.000022	
105000	-16.521278	563	1	0	'0 0 0 0 	40.070825	40.070825	40.070825	40.070825	0.997009	0.000867	0.002109	0.000015	
106000	-17.392361	315	1	0	'0 0 0 0 	18.320067	18.320067	18.320067	18.320067	0.998353	0.000360	0.001283	0.000004	
107000	-16.885010	203	1	0	'0 0 0 0 	26.735018	26.735018	26.735018	26.735018	0.996028	0.001399	0.002544	0.000029	
108000	-17.134632	401	2	0	'0 1 0 0 	20.300861	2.885120	20.300861	20.300861	0.999872	0.000127	0.000001	0.000000	
109000	-19.685784	707	1	0	'0 0 0 0 	9.068109	9.068109	9.068109	9.068109	0.999997	0.000002	0.000001	0.000000	
110000	-16.739091	503	1	0	'0 0 0 0 	39.939484	39.939484	39.939484	39.939484	0.994772	0.001941	0.003236	0.000051	
111000	-16.613089	940	1	0	'0 0 0 0 	50.186404	50.186404	50.186404	50.186404	0.998169	0.001108	0.000717	0.000006	
112000	-16.820500	520	1	0	'0 0 0 0 	15.476196	15.476196	15.476196	15.476196	0.997835	0.001108	0.001048	0.000009	
113000	-16.494244	834	1	0	'0 0 0 0 	25.004354	25.004354	25.004354	25.004354	0.993850	0.001451	0.004645	0.000054	
114000	-16.848450	47	1	0	'0 0 0 0 	20.439050	20.439050	20.439050	20.439050	0.996859	0.000841	0.002285	0.000015	
115000	-16.725247	877	1	0	'0 0 0 0 	23.539883	23.539883	23.539883	23.539883	0.998784	0.000414	0.000800	0.000003	
116000	-18.450603	422	1	0	'0 0 0 0 	15.436424	15.436424	15.436424	15.436424	0.998400	0.000222	0.001375	0.000002	
117000	-16.888520	93	1	0	'0 0 0 0 	31.796800	31.796800	31.796800	31.796800	0.998431	0.001130	0.000435	0.000004	
118000	-17.801644	221	1	0	'0 0 0 0 	16.109302	16.109302	16.109302	16.109302	0.998260	0.000558	0.001177	0.000005	
119000	-19.110529	127	1	0	'0 0 0 0 	8.036982	8.036982	8.036982	8.036982	0.999626	0.000149	0.000224	0.000000	
120000	-18.197776	377	1	0	'0 0 0 0 	14.055595	14.055595	14.055595	14.055595	0.999220	0.000161	0.000619	0.000001	
121000	-15.938148	362	1	0	'0 0 0 0 	28.539361	28.539361	28.539361	28.539361	0.996999	0.000930	0.002056	0.000015	
122000	-17.262571	123	2	0	'0 1 1 0 	23.625253	28.487639	28.487639	23.625253	0.995733	0.000890	0.003353	0.000024	
123000	-17.463055	273	1	0	'0 0 0 0 	23.021487	23.021487	23.021487	23.021487	0.996652	0.000630	0.002704	0.000014	
124000	-17.080420	477	1	0	'0 0 0 0 	24.009315	24.009315	24.009315	24.009315	0.998338	0.000461	0.001197	0.000004	
125000	-17.241461	436	1	0	'0 0 0 0 	30.308659	30.308659	30.308659	30.308659	0.997354	0.000758	0.001877	0.000011	
126000	-16.622287	149	1	0	'0 0 0 0 	33.327441	33.327441	33.327441	33.327441	0.997537	0.001224	0.001227	0.000012	
127000	-16.407860	894	1	0	'0 0 0 0 	20.949618	20.949618	20.949618	20.949618	0.999681	0.000237	0.000081	0.000000	
128000	-17.345918	504	1	0	'0 0 0 0 	21.316499	21.316499	21.316499	21.316499	0.997852	0.001635	0.000506	0.000007	
129000	-17.841406	546	1	0	'0 0 0 0 	20.079163	20.079163	20.079163	20.079163	0.998671	0.000299	0.001028	0.000002	
130000	-16.720593	327	1	0	'0 0 0 0 	31.518706	31.518706	31.518706	31.518706	0.991946	0.002294	0.005655	0.000105	
131000	-20.268004	178	1	0	'0 0 0 0 	10.100173	10.100173	10.100173	10.100173	0.999325	0.000140	0.000535	0.000001	
132000	-16.214050	83	1	0	'0 0 0 0 	23.852381	23.852381	23.852381	23.852381	0.998168	0.000932	0.000894	0.000007	
133000	-16.239399	430	1	0	'0 0 0 0 	40.258208	40.258208	40.258208	40.258208	0.997627	0.001645	0.000718	0.000009	
134000	-16.017915	242	1	0	'0 0 0 0 	29.717882	29.717882	29.717882	29.717882	0.997136	0.001125	0.001724	0.000016	
135000	-17.068540	371	1	0	'0 0 0 0 	24.581957	24.581957	24.581957	24.581957	0.995531	0.001629	0.002803	0.000037	
136000	-16.569675	155	1	0	'0 0 0 0 	28.578827	28.578827	28.578827	28.578827	0.997894	0.000726	0.001372	0.000008	
137000	-17.908999	257	1	0	'0 0 0 0 	21.587296	21.587296	21.587296	21.587296	0.994156	0.001344	0.004452	0.000048	
138000	-16.707318	56	1	0	'0 0 0 0 	22.613376	22.613376	22.613376	22.613376	0.999665	0.000255	0.000080	0.000000	
139000	-16.673675	276	1	0	'0 0 0 0 	21.873398	21.873398	21.873398	21.873398	0.995937	0.002634	0.001400	0.000030	
140000	-16.969293	161	1	0	'0 0 0 0 	27.290157	27.290157	27.290157	27.290157	0.996337	0.001366	0.002272	0.000025	
141000	-17.475035	787	1	0	'0 0 0 0 	32.179273	32.179273	32.179273	32.179273	0.998383	0.000680	0.000932	0.000005	
142000	-16.837113	222	1	0	'0 0 0 0 	23.728104	23.728104	23.728104	23.728104	0.996955	0.001328	0.001698	0.000018	
143000	-17.289905	134	1	0	'0 0 0 0 	12.017073	12.017073	12.017073	12.017073	0.998759	0.000624	0.000614	0.000003	
144000	-18.717758	754	1	0	'0 0 0 0 	10.442019	10.442019	10.442019	10.442019	0.999910	0.000056	0.000035	0.000000	
145000	-16.344165	969	1	0	'0 0 0 0 	34.960009	34.960009	34.960009	34.960009	0.997721	0.001271	0.000998	0.000010	
146000	-17.361407	143	1	0	'0 0 0 0 	15.691460	15.691460	15.691460	15.691460	0.998361	0.000847	0.000787	0.000005	
147000	-16.488980	807	1	0	'0 0 0 0 	32.151096	32.151096	32.151096	32.151096	0.997662	0.000826	0.001503	0.000010	
148000	-17.030758	799	1	0	'0 0 0 0 	31.382687	31.382687	31.382687	31.382687	0.994951	0.001599	0.003407	0.000044	
149000	-16.869456	998	1	0	'0 0 0 0 	17.254305	17.254305	17.254305	17.254305	0.999909	0.000068	0.000023	0.000000	
